date,open,high,low,close,volume,open_interest,qrs_raw,qrs_r2,qrs_zscore,qrs_adjusted,qrs_slope,qrs_percentile,daily_return,raw_signal,position,benchmark_return,strategy_return,strategy_nav,benchmark_nav,strategy_drawdown,benchmark_drawdown,turnover
2024-08-28,105.76,105.925,105.665,105.9,55608,185040.0,0.9246426180298566,0.9388048249459825,0.08243398578281044,0.07265356426836264,-0.09375267427673117,0.44166666666666665,0.00151314545110659,1.0,1.0,0.00151314545110659,0.00151314545110659,0.9929242158494264,1.0590529526476316,-0.0070757841505736385,-0.006100422336930533,0.0
2024-08-29,105.91,105.925,105.725,105.83,54253,186868.0,0.8971007996704425,0.9216673084610778,-0.17012700106349254,-0.14451789034569726,-0.09389343672812352,0.3333333333333333,-0.0006610009442871156,1.0,1.0,-0.0006610009442871156,-0.0006610009442871156,0.9922678920051443,1.0583529176458815,-0.007732107994855686,-0.006757390896292348,0.0
2024-08-30,105.85,105.9,105.59,105.755,65019,188827.0,0.8606418254369712,0.9202815815687785,-0.4975218969810787,-0.4213603441654972,-0.09358153020801606,0.25833333333333336,-0.0007086837380705369,1.0,1.0,-0.0007086837380705369,-0.0007086837380705369,0.9915646878862707,1.0576028801440063,-0.008435312113729276,-0.0074612857813229905,0.0
2024-09-02,105.89,106.05,105.885,106.03,54920,191212.0,0.847789581905409,0.8647785824952962,-0.6064058325932684,-0.4534957486828928,-0.09018030525455227,0.225,0.002600349865254703,1.0,1.0,0.002600349865254703,0.002600349865254703,0.9941431029888071,1.0603530176508817,-0.005856897011192852,-0.004880337869544338,0.0
2024-09-03,105.99,106.115,105.955,106.065,53646,191966.0,0.7225945992247824,0.8949352013816263,-1.7177915497116971,-1.3757947374914352,-0.09699043499834911,0.016666666666666666,0.0003300952560596482,0.0,1.0,0.0003300952560596482,0.0003300952560596482,0.9944712649109482,1.0607030351517568,-0.005528735089051828,-0.0045518535898634305,0.0
2024-09-04,106.155,106.235,106.08,106.13,56471,193729.0,0.7527311464015305,0.919628605440436,-1.4168992193249057,-1.198295433937888,-0.10195506405272363,0.041666666666666664,0.0006128317541129746,0.0,0.0,0.0006128317541129746,0.0,0.9944712649109482,1.0613530676533818,-0.005528735089051828,-0.003941811356170444,1.0
2024-09-05,106.24,106.34,106.105,106.155,58844,198127.0,0.8202091795328599,0.9107657724485758,-0.793594409434864,-0.6582820329987213,-0.09392494893329001,0.15833333333333333,0.00023556016206538466,0.0,0.0,0.00023556016206538466,0.0,0.9944712649109482,1.0616030801540068,-0.005528735089051828,-0.0037071797278268592,0.0
2024-09-06,106.135,106.32,106.135,106.295,40532,199419.0,0.8478508844437022,0.9111698755308786,-0.532403196355096,-0.442017394312331,-0.07744581596773562,0.26666666666666666,0.0013188262446421906,0.0,0.0,0.0013188262446421906,0.0,0.9944712649109482,1.063003150157507,-0.005528735089051828,-0.00239324260910323,0.0
2024-09-09,106.29,106.405,106.29,106.395,34694,199303.0,0.846209822470577,0.9358898145029734,-0.5373307349352703,-0.4706424803442304,-0.06833371820774511,0.24166666666666667,0.0009407780234254037,0.0,0.0,0.0009407780234254037,0.0,0.9944712649109482,1.0640032001600073,-0.005528735089051828,-0.0014547160957291139,0.0
2024-09-10,106.42,106.61,106.42,106.6,58194,201379.0,0.8968585939729938,0.9517912323824336,-0.074145230842834,-0.06716865027475646,-0.05799355576697788,0.4166666666666667,0.0019267822736031004,0.0,0.0,0.0019267822736031004,0.0,0.9944712649109482,1.0660533026651327,-0.005528735089051828,0.0,0.0
2024-09-11,106.62,106.745,106.58,106.7,46060,201388.0,0.9010555599259115,0.9665317979241455,-0.03567939916585135,-0.033331113711619884,-0.050980411757586976,0.425,0.0009380863039401,0.0,0.0,0.0009380863039401,0.0,0.9944712649109482,1.067053352667633,-0.005528735089051828,0.0,0.0
2024-09-12,106.67,106.74,106.585,106.635,56002,202405.0,0.9110383051404278,0.9724809898320155,0.05188590411254196,0.04906949965036814,-0.043367728243574474,0.4666666666666667,-0.0006091846298031944,0.0,0.0,-0.0006091846298031944,-0.0,0.9944712649109482,1.066403320166008,-0.005528735089051828,-0.0006091846298030834,0.0
2024-09-13,106.76,106.81,106.655,106.805,53438,205435.0,0.9001855528177114,0.9847155510856801,-0.050828377277711626,-0.04928648404568742,-0.03601092448635511,0.4083333333333333,0.0015942232850376659,0.0,0.0,0.0015942232850376659,0.0,0.9944712649109482,1.068103405170258,-0.005528735089051828,0.0,0.0
2024-09-18,106.945,106.95,106.785,106.905,51477,209669.0,0.9249525718500693,0.98797267950597,0.1684007694069095,0.1643743096122169,-0.025454153492794653,0.5416666666666666,0.0009362857544121805,0.0,0.0,0.0009362857544121805,0.0,0.9944712649109482,1.069103455172758,-0.005528735089051828,0.0,0.0
2024-09-19,106.97,107.03,106.745,106.785,72433,209175.0,0.9503639677970749,0.9837289827644021,0.3925491272390529,0.37987870582078026,-0.010461098684665599,0.7166666666666667,-0.0011224919320892424,0.0,0.0,-0.0011224919320892424,-0.0,0.9944712649109482,1.0679033951697579,-0.005528735089051828,-0.0011224919320893534,0.0
2024-09-20,106.78,106.975,106.76,106.965,48440,215439.0,0.9585875455877857,0.9843477483609905,0.4633251982416833,0.4489345444761992,0.004470008044473228,0.7666666666666667,0.001685630004214067,0.0,0.0,0.001685630004214067,0.0,0.9944712649109482,1.0697034851742582,-0.005528735089051828,0.0,0.0
2024-09-23,107.03,107.07,106.885,106.93,53823,212919.0,0.9568323712839338,0.9864463490115245,0.45286705649893483,0.44067424478025885,0.019653462714107575,0.7583333333333333,-0.0003272098349926811,0.0,0.0,-0.0003272098349926811,-0.0,0.9944712649109482,1.0693534676733831,-0.005528735089051828,-0.0003272098349927921,0.0
2024-09-24,106.99,107.135,106.525,106.67,114677,208304.0,0.9968015924938081,0.9348987542655729,0.8168868047323894,0.7139882144514393,0.03872434600375057,0.8333333333333334,-0.0024314972411858538,1.0,0.0,-0.0024314972411858538,-0.0,0.9944712649109482,1.0667533376668827,-0.005528735089051828,-0.002757911466367613,0.0
2024-09-25,106.695,106.96,106.525,106.95,78324,211357.0,1.022611971194995,0.9158526333468121,1.0476042189878618,0.8787158006264316,0.059860689842984004,0.8583333333333333,0.0026249179713133675,1.0,1.0,0.0026249179713133675,0.0026249179713133675,0.9970816704061677,1.069553477673883,-0.002918329593832314,-0.0001402327864254982,1.0
2024-09-26,107.035,107.05,106.535,106.605,99084,211498.0,1.037245013742152,0.8798059811535602,1.1781062156275155,0.9119232060660352,0.07938823009066594,0.8666666666666667,-0.003225806451612856,1.0,1.0,-0.003225806451612856,-0.003225806451612856,0.9938652779209866,1.0661033051652578,-0.006134722079013444,-0.0033655868742111794,0.0
2024-09-27,106.3,106.445,105.135,105.64,180584,201050.0,0.6231871315815812,0.5589918130371138,-2.505169062448772,-0.7827948040971449,0.07123829325826535,0.14166666666666666,-0.00905210825008207,0.0,1.0,-0.00905210825008207,-0.00905210825008207,0.9848687018392479,1.0564528226411316,-0.015131298160752094,-0.01238722946758275,0.0
2024-09-30,105.12,105.645,104.7,105.365,136353,189072.0,0.5947824299199117,0.7000234451615936,-2.682801228207739,-1.3146606614881091,0.05334763830511845,0.025,-0.0026031806134040325,0.0,0.0,-0.0026031806134040325,-0.0,0.9848687018392479,1.0537026851342561,-0.015131298160752094,-0.014958163885383069,1.0
2024-10-08,104.995,105.795,104.91,105.345,113186,189910.0,0.5860742561387764,0.7736063184999131,-2.6985606052811515,-1.6149987574028324,0.02855485567504619,0.008333333333333333,-0.00018981635267878438,0.0,0.0,-0.00018981635267878438,-0.0,0.9848687018392479,1.0535026751337562,-0.015131298160752094,-0.015145140933950363,0.0
2024-10-09,105.395,105.67,105.265,105.61,107584,188677.0,0.6252048608160446,0.8040542352944049,-2.323247491881418,-1.501986968780585,0.006664071026501812,0.025,0.0025155441644122423,0.0,0.0,0.0025155441644122423,0.0,0.9848687018392479,1.0561528076403817,-0.015131298160752094,-0.012667695040433635,0.0
2024-10-10,105.71,105.925,105.605,105.86,72123,186881.0,0.6434380825496825,0.8099558777622854,-2.1234703097873004,-1.393057092921263,-0.02665650962464174,0.03333333333333333,0.0023672000757504197,0.0,0.0,0.0023672000757504197,0.0,0.9848687018392479,1.058652932646632,-0.015131298160752094,-0.010330481933342406,0.0
2024-10-11,106.055,106.085,105.8,105.91,76209,186199.0,0.653057576167619,0.8152039582616047,-2.0139687504053585,-1.338398024888402,-0.05636766743510218,0.05,0.0004723219346305374,0.0,0.0,0.0004723219346305374,0.0,0.9848687018392479,1.059152957647882,-0.015131298160752094,-0.009863039311924338,0.0
2024-10-14,106.035,106.095,105.865,105.935,77989,185477.0,0.6659005671423358,0.8191966228498799,-1.8701620021536183,-1.2550341267903455,-0.0761507044444449,0.06666666666666667,0.0002360494759701126,0.0,0.0,0.0002360494759701126,0.0,0.9848687018392479,1.059402970148507,-0.015131298160752094,-0.009629318001215248,0.0
2024-10-15,105.98,106.195,105.895,106.185,77585,187978.0,0.6750384072040287,0.8190339790335888,-1.7568826787523202,-1.178546168484593,-0.09052897994415848,0.1,0.002359937697644865,0.0,0.0,0.002359937697644865,0.0,0.9848687018392479,1.0619030951547574,-0.015131298160752094,-0.0072921048941240185,0.0
2024-10-16,106.23,106.275,106.065,106.09,65018,185104.0,0.6810959620892469,0.8110022920393997,-1.6740207450141094,-1.1010448219268978,-0.1031445063263752,0.10833333333333334,-0.000894664971512027,0.0,0.0,-0.000894664971512027,-0.0,0.9848687018392479,1.0609530476523823,-0.015131298160752094,-0.008180245874818692,0.0
2024-10-17,106.095,106.37,106.07,106.345,51647,189028.0,0.6875302266859085,0.8080154935219581,-1.5927720163309402,-1.0399033891317329,-0.10756797080052238,0.14166666666666666,0.002403619568291049,0.0,0.0,0.002403619568291049,0.0,0.9848687018392479,1.0635031751587576,-0.015131298160752094,-0.005796288505585778,0.0
2024-10-18,106.4,106.455,106.07,106.16,76647,186797.0,0.6942101336595748,0.8043244137488901,-1.5117948785967716,-0.9780371961977173,-0.10911059661956729,0.18333333333333332,-0.0017396210447130356,0.0,0.0,-0.0017396210447130356,-0.0,0.9848687018392479,1.0616530826541324,-0.015131298160752094,-0.007525826204833108,0.0
2024-10-21,106.18,106.275,106.075,106.255,55941,186863.0,0.6955597532678025,0.783095142916705,-1.4732593099728244,-0.9034585969422455,-0.10686614091122273,0.2,0.0008948756593820661,0.0,0.0,0.0008948756593820661,0.0,0.9848687018392479,1.0626031301565075,-0.015131298160752094,-0.006637685224138545,0.0
2024-10-22,106.23,106.26,106.03,106.035,55201,186729.0,0.6829948715676138,0.7552427782313369,-1.5381590498837814,-0.8773530846868547,-0.10436936545218614,0.21666666666666667,-0.002070490800432867,0.0,0.0,-0.002070490800432867,-0.0,0.9848687018392479,1.0604030201510073,-0.015131298160752094,-0.008694432758378667,0.0
2024-10-23,106.06,106.075,105.76,105.87,73941,182792.0,0.6810087162813673,0.7261925435435174,-1.5229324119126946,-0.8031269515271339,-0.09619341225019232,0.23333333333333334,-0.0015560899702927733,0.0,0.0,-0.0015560899702927733,-0.0,0.9848687018392479,1.058752937646882,-0.015131298160752094,-0.010236993409058814,0.0
2024-10-24,105.95,106.03,105.725,105.765,63441,182916.0,0.6707626048449754,0.670806711214115,-1.5671084009127103,-0.7051700142710006,-0.08176048412299174,0.26666666666666666,-0.0009917823746103949,0.0,0.0,-0.0009917823746103949,-0.0,0.9848687018392479,1.057702885144257,-0.015131298160752094,-0.01121862291403708,0.0
2024-10-25,105.84,105.9,105.745,105.795,55206,180431.0,0.6012407326262411,0.6154107999958228,-2.0262211104462207,-0.7673916385339414,-0.06549442878454942,0.25833333333333336,0.00028364770954469876,0.0,0.0,0.00028364770954469876,0.0,0.9848687018392479,1.0580029001450069,-0.015131298160752094,-0.010938157341186194,0.0
2024-10-28,105.855,105.89,105.735,105.855,52395,179159.0,0.530701070114797,0.5293443867775772,-2.453513310538377,-0.6874878744068144,-0.04638825495676805,0.2833333333333333,0.0005671345526725435,0.0,0.0,0.0005671345526725435,0.0,0.9848687018392479,1.0586029301465067,-0.015131298160752094,-0.010377226195484535,0.0
2024-10-29,105.855,105.96,105.765,105.96,59215,178379.0,0.3809798076110749,0.4064351502003466,-3.321544344967723,-0.548684353598428,-0.01928720556746164,0.3333333333333333,0.0009919229134192076,0.0,0.0,0.0009919229134192076,0.0,0.9848687018392479,1.0596529826491319,-0.015131298160752094,-0.00939559669050627,0.0
2024-10-30,105.935,106.0,105.855,105.94,46731,177624.0,0.5039110944344807,0.7414301312331083,-2.407176410560455,-1.3232697414506154,0.0012480559095011563,0.058333333333333334,-0.00018875047187616456,0.0,0.0,-0.00018875047187616456,-0.0,0.9848687018392479,1.059452972648632,-0.015131298160752094,-0.009582573739073563,0.0
2024-10-31,105.95,106.0,105.82,105.95,55433,175160.0,0.5799764012791515,0.6981098506379977,-1.8619499110905153,-0.9074349997457676,0.031559397605093936,0.20833333333333334,9.439305267133768e-05,0.0,0.0,9.439305267133768e-05,0.0,0.9848687018392479,1.059552977648882,-0.015131298160752094,-0.00948908521478986,0.0
2024-11-01,105.995,106.2,105.995,106.195,55375,177199.0,0.8838885405235997,0.8535987351410729,0.11406794222093225,0.08311341606716086,0.05199860253274874,0.5583333333333333,0.0023124115148653868,0.0,0.0,0.0023124115148653868,0.0,0.9848687018392479,1.062003100155007,-0.015131298160752094,-0.007198616369840871,0.0
2024-11-04,106.195,106.23,106.105,106.14,45619,172717.0,0.9659896884718311,0.8052472306002285,0.6405876736824139,0.41537184672151944,0.06748435688663956,0.7416666666666667,-0.0005179151560806838,0.0,0.0,-0.0005179151560806838,-0.0,0.9848687018392479,1.061453072653632,-0.015131298160752094,-0.007712803253400846,0.0
2024-11-05,106.18,106.37,106.12,106.325,67523,176200.0,1.0419690120458223,0.8247602906619586,1.1170323640914035,0.7598384078988882,0.08054732900875713,0.8333333333333334,0.001742980968532093,1.0,0.0,0.001742980968532093,0.0,0.9848687018392479,1.0633031651582572,-0.015131298160752094,-0.005983265554153405,0.0
2024-11-06,106.36,106.48,106.265,106.32,57019,173873.0,1.038029116417626,0.8591634838239828,1.074885630670804,0.7934396107513865,0.09230353126971773,0.8333333333333334,-4.7025628967856115e-05,1.0,1.0,-4.7025628967856115e-05,-4.7025628967856115e-05,0.9848223877690931,1.063253162658132,-0.015177612230906856,-0.006030009816295312,1.0
2024-11-07,106.39,106.5,106.35,106.45,51719,175025.0,0.9806482031938717,0.8697418858331957,0.6955966807512579,0.5261847685609412,0.09850998332944777,0.7583333333333333,0.0012227238525208683,1.0,1.0,0.0012227238525208683,0.0012227238525208683,0.986026553593115,1.0645532276613825,-0.013973446406885026,-0.004814659000607735,0.0
2024-11-08,106.4,106.585,106.4,106.47,62816,172806.0,0.9749871086028554,0.8994628346468367,0.6496266591261469,0.5255696588589608,0.10268460803683802,0.75,0.00018788163457017504,1.0,1.0,0.00018788163457017504,0.00018788163457017504,0.9862118098737337,1.0647532376618825,-0.013788190126266309,-0.004627681952040441,0.0
2024-11-11,106.55,106.56,106.415,106.485,56000,162716.0,0.9491665335250514,0.9083183281652876,0.4764162200779597,0.3930634793164256,0.10347960047449613,0.6916666666666667,0.00014088475626938823,1.0,1.0,0.00014088475626938823,0.00014088475626938823,0.9863507520841978,1.0649032451622575,-0.013649247915802243,-0.004487449165614943,0.0
2024-11-12,106.54,106.795,106.54,106.785,68265,159626.0,0.9754789627499123,0.9334919352236692,0.6361477897991799,0.5543437599232496,0.10530795926082862,0.7583333333333333,0.0028172982110155065,1.0,1.0,0.0028172982110155065,0.0028172982110155065,0.9891295962934784,1.0679033951697579,-0.010870403706521592,-0.0016827934371056452,0.0
2024-11-13,106.7,106.79,106.68,106.71,53668,149426.0,0.9437246537104297,0.9640602076434617,0.4257623291834477,0.39570865363871344,0.10348795819865711,0.6833333333333333,-0.0007023458350892131,1.0,1.0,-0.0007023458350892131,-0.0007023458350892131,0.9884348852411582,1.0671533576678827,-0.01156511475884181,-0.002383957369233136,0.0
2024-11-14,106.67,106.73,106.615,106.715,40469,144981.0,0.9300320607807739,0.9671476111236507,0.33275607155341624,0.3112515446176531,0.09917606094563385,0.6333333333333333,4.68559647643918e-05,1.0,1.0,4.68559647643918e-05,4.68559647643918e-05,0.988481199311313,1.0672033601680078,-0.011518800688687048,-0.0023372131070912294,0.0
2024-11-15,106.715,106.825,106.685,106.71,46034,136875.0,0.929200064025219,0.9721805237351745,0.3231277001304538,0.30539928940484806,0.09372558274153706,0.625,-4.685376938584618e-05,1.0,1.0,-4.685376938584618e-05,-4.685376938584618e-05,0.9884348852411582,1.0671533576678827,-0.01156511475884181,-0.002383957369233136,0.0
2024-11-18,106.655,106.695,106.545,106.55,54647,128618.0,0.9483000186811111,0.9788639052066501,0.4380179096190785,0.4196976112144994,0.08915551485890132,0.7,-0.001499390872457984,1.0,1.0,-0.001499390872457984,-0.001499390872457984,0.9869528349962086,1.0655532776638825,-0.013047165003791439,-0.0038797737577713765,0.0
2024-11-19,106.57,106.75,106.51,106.75,48045,122058.0,0.985918410040386,0.9826930315215127,0.6675763520349687,0.6446688661893851,0.08622180576241031,0.775,0.0018770530267480101,1.0,1.0,0.0018770530267480101,0.0018770530267480101,0.9888053978023957,1.0675533776688828,-0.011194602197604264,-0.0020100032720984373,0.0
2024-11-20,106.74,106.74,106.61,106.67,46899,107258.0,0.9720986330742416,0.9807244874261405,0.5682326442319885,0.5465378174910084,0.0807694613045152,0.7416666666666667,-0.0007494145199062885,1.0,1.0,-0.0007494145199062885,-0.0007494145199062885,0.9880643726799209,1.0667533376668827,-0.011935627320079134,-0.002757911466367613,0.0
2024-11-21,106.73,106.875,106.645,106.86,58397,90707.0,0.9737700580431463,0.9765486618465955,0.5680860822266861,0.5417537522081921,0.07476589045862685,0.7333333333333333,0.0017811943376768724,1.0,1.0,0.0017811943376768724,0.0017811943376768724,0.9898243073457986,1.0686534326716328,-0.010175692654201374,-0.0009816295049784873,0.0
2024-11-22,106.935,107.01,106.845,106.93,81710,157098.0,0.9763398758730495,0.9749667238337674,0.5748002356304098,0.5463821766936633,0.06597091993059098,0.7333333333333333,0.0006550626988583996,1.0,1.0,0.0006550626988583996,0.0006550626988583996,0.9904727043279642,1.069353467673383,-0.009527295672035807,-0.00032720983499301415,0.0
2024-11-25,106.92,107.15,106.87,107.095,85296,180120.0,0.9938818100760942,0.9672381494986844,0.6775110422466125,0.63384521021024,0.057711459968742655,0.7666666666666667,0.00154306555690642,1.0,1.0,0.00154306555690642,0.00154306555690642,0.9920010686430686,1.0710035501775081,-0.007998931356931416,0.0,0.0
2024-11-26,107.165,107.165,107.0,107.04,57319,185131.0,0.9857877705979035,0.9626221421617889,0.6205931887996817,0.575067334212721,0.0488169835586155,0.7416666666666667,-0.0005135627246836139,1.0,1.0,-0.0005135627246836139,-0.0005135627246836139,0.9914916138713672,1.0704535226761331,-0.008508386128632806,-0.0005135627246836139,0.0
2024-11-27,107.05,107.22,106.965,107.01,63213,188305.0,1.0219127875132035,0.9584715308513605,0.8438910398937349,0.7752554199544129,0.02886218918501006,0.825,-0.0002802690582959233,1.0,1.0,-0.0002802690582959233,-0.0002802690582959233,0.9912137294504392,1.0701535076753832,-0.008786270549560826,-0.0007936878472383224,0.0
2024-11-28,107.055,107.195,107.02,107.17,42498,193244.0,0.992768843616535,0.956703137933496,0.6527196076542802,0.5974217861111659,0.009777049104615194,0.75,0.0014951873656667836,1.0,1.0,0.0014951873656667836,0.0014951873656667836,0.9926957796953889,1.0717535876793833,-0.0073042203046110865,0.0,0.0
2024-11-29,107.27,107.305,107.02,107.09,73103,188107.0,1.062819888576873,0.9558240339270994,1.0875819160241458,0.9936143858636005,0.009729098915689417,0.8916666666666667,-0.0007464775590183548,1.0,1.0,-0.0007464775590183548,-0.0007464775590183548,0.991954754572914,1.0709535476773833,-0.008045245427085956,-0.0007464775590183548,0.0
2024-12-02,107.27,107.55,107.25,107.5,62663,194489.0,1.1199259241624893,0.96493987713169,1.4287703590977139,1.3303408923951894,0.018368538748003375,0.9083333333333333,0.0038285554206740624,1.0,1.0,0.0038285554206740624,0.0038285554206740624,0.9957525083255976,1.0750537526876336,-0.004247491674402415,0.0,0.0
2024-12-03,107.475,107.485,107.26,107.3,63110,190350.0,1.1072126959338977,0.9667330736329872,1.3290572949510164,1.2421008448915083,0.029810458874157522,0.8916666666666667,-0.0018604651162791308,1.0,1.0,-0.0018604651162791308,-0.0018604651162791308,0.9938999455194104,1.0730536526826333,-0.0061000544805895895,-0.0018604651162791308,0.0
2024-12-04,107.415,107.58,107.375,107.58,47235,194328.0,1.093093039134656,0.9690241757367204,1.2232985216538061,1.1486869185946706,0.039723232974956266,0.8833333333333333,0.002609506057781985,1.0,1.0,0.002609506057781985,0.002609506057781985,0.9964935334480725,1.0758537926896337,-0.003506466551927545,0.0,0.0
2024-12-05,107.48,107.595,107.46,107.565,40710,192906.0,1.0434422790520723,0.9641411477683881,0.905300057947788,0.8415381026144954,0.04049414707176309,0.8083333333333333,-0.00013943112102621225,1.0,1.0,-0.00013943112102621225,-0.00013943112102621225,0.9963545912376084,1.0757037851892586,-0.003645408762391611,-0.00013943112102632327,0.0
2024-12-06,107.545,107.64,107.45,107.55,49981,193822.0,1.0502043194361748,0.9701107272400669,0.9373558329080445,0.8821594688748672,0.04136143860247847,0.8166666666666667,-0.00013945056477482343,1.0,1.0,-0.00013945056477482343,-0.00013945056477482343,0.9962156490271443,1.0755537776888835,-0.003784350972855677,-0.0002788622420525355,0.0
2024-12-09,107.59,107.62,107.425,107.515,53163,193032.0,1.0331978500949304,0.973960038108294,0.8251568475424929,0.7827422638508809,0.038180056234035344,0.775,-0.00032543003254292824,1.0,1.0,-0.00032543003254292824,-0.00032543003254292824,0.9958914505360617,1.0752037601880085,-0.004108549463938349,-0.0006042015244470678,0.0
2024-12-10,108.0,108.29,107.89,108.215,89690,196745.0,1.0786857178277176,0.9767374472606318,1.0937589500238407,1.0434635831801398,0.04068381175350977,0.875,0.006510719434497547,1.0,1.0,0.006510719434497547,0.006510719434497547,1.0023754203577167,1.0822041102055093,0.0,0.0,0.0
2024-12-11,108.1,108.2,108.0,108.12,65589,192246.0,1.0473969017533888,0.979825802410771,0.8946881022830449,0.8589530096611299,0.03731141856971333,0.7916666666666666,-0.0008778819941782645,1.0,1.0,-0.0008778819941782645,-0.0008778819941782645,1.0014954530247777,1.0812540627031342,-0.0008778819941782645,-0.0008778819941782645,0.0
2024-12-12,108.25,108.345,108.145,108.28,66771,191230.0,1.0235255278106379,0.981957072247429,0.7430984153708948,0.7165249869672935,0.029874197992931936,0.7166666666666667,0.0014798372179058994,1.0,1.0,0.0014798372179058994,0.0014798372179058994,1.0029775032697272,1.0828541427071343,0.0,0.0,0.0
2024-12-13,108.62,108.68,108.47,108.49,77645,186834.0,1.0196424535308013,0.9852673999739262,0.7149343071463801,0.69402380089859,0.021413694123313284,0.6916666666666667,0.0019394163280384014,1.0,1.0,0.0019394163280384014,0.0019394163280384014,1.0049226942162237,1.0849542477123846,0.0,0.0,0.0
2024-12-16,108.63,108.85,108.58,108.715,71908,184052.0,1.0139573012834948,0.9884349989232963,0.6765117752907823,0.6609545394139976,0.013701084815204365,0.675,0.0020739238639506663,1.0,1.0,0.0020739238639506663,0.0020739238639506663,1.0070068273731843,1.08720436021801,0.0,0.0,0.0
2024-12-17,108.65,108.65,108.42,108.615,74732,178099.0,1.0144102810129656,0.9888681065353545,0.6750182489053504,0.6600734340598987,0.009165273624648617,0.6666666666666666,-0.0009198362691441586,1.0,1.0,-0.0009198362691441586,-0.0009198362691441586,1.0060805459700906,1.0862043102155097,-0.0009198362691441586,-0.0009198362691441586,0.0
2024-12-18,108.655,108.815,108.18,108.465,119673,177227.0,1.0487686142021757,0.9678309256130236,0.8798491732395965,0.8241518175753786,0.005400836966714813,0.7833333333333333,-0.0013810247203424053,1.0,1.0,-0.0013810247203424053,-0.0013810247203424053,1.0046911238654503,1.0847042352117595,-0.00229959067286023,-0.002299590672860341,0.0
2024-12-19,108.45,108.57,108.305,108.535,79325,179120.0,1.0554547462983057,0.9680184928787973,0.914418922446054,0.8568652149201644,0.0016107320218960817,0.7916666666666666,0.0006453694740238269,1.0,1.0,0.0006453694740238269,0.0006453694740238269,1.0053395208476157,1.0854042702135096,-0.0016557052844594633,-0.0016557052844594633,0.0
2024-12-20,108.66,108.9,108.66,108.895,65129,182563.0,1.0386471868235931,0.9688866343366637,0.8084372592611919,0.7589134519702988,-0.003979455259220768,0.725,0.0033169023817201104,1.0,1.0,0.0033169023817201104,0.0033169023817201104,1.0086741338987526,1.08900445022251,0.0,0.0,0.0
2024-12-23,109.075,109.12,108.755,108.755,81209,174771.0,1.053690539336619,0.970060507298295,0.8985938444644769,0.8455924322289364,-0.007269972030406072,0.7916666666666666,-0.00128564213232929,1.0,1.0,-0.00128564213232929,-0.00128564213232929,1.0073773399344217,1.0876043802190098,-0.001285642132329179,-0.00128564213232929,0.0
2024-12-24,108.78,108.905,108.56,108.7,85979,174715.0,1.05158843415877,0.9679820119352939,0.8880549253724791,0.8320978522615752,-0.011999757116903523,0.7833333333333333,-0.00050572387476433,1.0,1.0,-0.00050572387476433,-0.00050572387476433,1.0068678851627202,1.0870543527176348,-0.0017907158271729395,-0.0017907158271729395,0.0
2024-12-25,108.725,108.74,108.485,108.6,66218,171319.0,1.0603726312266641,0.9644907291845837,0.9478785820854205,0.8817568155272774,-0.013245775987967768,0.8333333333333334,-0.0009199632014720294,1.0,1.0,-0.0009199632014720294,-0.0009199632014720294,1.0059416037596265,1.0860543027151346,-0.002709031635979686,-0.002709031635979686,0.0
2024-12-26,108.625,108.715,108.405,108.5,75069,169157.0,1.0769484371017644,0.9625325285511431,1.0560370665297136,0.9783854661419681,-0.016079437520817568,0.8833333333333333,-0.0009208103130754486,1.0,1.0,-0.0009208103130754486,-0.0009208103130754486,1.005015322356533,1.0850542527126346,-0.003627347444786211,-0.003627347444786211,0.0
2024-12-27,108.605,108.88,108.605,108.86,72752,173152.0,1.0776154646185252,0.9571109249317704,1.06716325194685,0.9775869800338924,-0.013241711084730469,0.8833333333333333,0.003317972350230347,1.0,1.0,0.003317972350230347,0.003317972350230347,1.00834993540767,1.088654432721635,-0.00032141053308221146,-0.0003214105330823225,0.0
2024-12-30,108.79,108.835,108.54,108.595,70999,165599.0,1.0751956600840176,0.9493358001817849,1.0527656167912822,0.9487928648042218,-0.005474493476117774,0.8833333333333333,-0.002434319309204458,1.0,1.0,-0.002434319309204458,-0.002434319309204458,1.005895289689472,1.0860043002150097,-0.002754947426419907,-0.002754947426419907,0.0
2024-12-31,108.785,108.955,108.735,108.925,71173,167863.0,1.0332962034716409,0.9375585527196132,0.7999208948245099,0.7031432971040713,-0.002036062881563894,0.6916666666666667,0.003038813941709906,1.0,1.0,0.003038813941709906,0.003038813941709906,1.0089520183196807,1.08930446522326,0.0,0.0,0.0
2025-01-02,109.02,109.23,108.955,109.18,77246,165321.0,0.9985638539088911,0.9232986633431237,0.5885537986675684,0.5017305904996279,-0.0021394509202003467,0.5666666666666667,0.002341060362635039,1.0,1.0,0.002341060362635039,0.002341060362635039,1.0113140358975696,1.0918545927296355,0.0,0.0,0.0
2025-01-03,109.31,109.495,109.13,109.44,135726,168506.0,0.968326669451579,0.8975065508165393,0.40350196242188846,0.32502809730026755,-0.008644011778522096,0.49166666666666664,0.002381388532698203,1.0,1.0,0.002381388532698203,0.002381388532698203,1.0137223675456128,1.0944547227361356,0.0,0.0,0.0
2025-01-06,109.455,109.47,109.165,109.47,80993,167076.0,1.0120264820557119,0.9101726834788494,0.664608206050711,0.5505709509288427,-0.01050843510222791,0.6083333333333333,0.00027412280701755165,1.0,1.0,0.00027412280701755165,0.00027412280701755165,1.014000251966541,1.0947547377368856,0.0,0.0,0.0
