S,trend_method,ma_len_days,compare_lag_days,ma_short,ma_long,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,win_rate,turnover
0.6,ma_compare,10.0,2.0,,,-0.010974679156511402,-0.009127145674801449,0.02316912910557697,-0.3939356388067466,-0.03093943383267217,-0.2950004102907386,0.5011106855610877,67.0
0.6,ma_cross,,,3.0,10.0,-0.011588754773815824,-0.00965377413944094,0.023261795827149122,-0.4150055400354733,-0.03479061682027873,-0.2774821208060317,0.5022838002436053,75.0
0.5,ma_cross,,,10.0,30.0,-0.011297433915841482,-0.009435868982858435,0.021797860972137907,-0.4328805012069483,-0.024328930488429323,-0.38784561398397976,0.499090458078386,23.0
0.5,ma_cross,,,3.0,10.0,-0.012164276454160738,-0.01014953885567944,0.02326721578109362,-0.43621630328140554,-0.034911037668715394,-0.2907257856954129,0.5024334600760456,79.0
0.7,ma_compare,10.0,2.0,,,-0.012720729165116795,-0.010631562881862894,0.023169081962226522,-0.458868542965835,-0.0329154465467848,-0.3229961612931966,0.4995787054768288,63.0
0.2,ma_compare,10.0,2.0,,,-0.012931588308292219,-0.010813395127566523,0.023170466506672368,-0.46668871014973323,-0.0365662189981949,-0.29572089824491643,0.49954044117647056,71.0
0.7,ma_cross,,,3.0,10.0,-0.013813724308278541,-0.011572651189828833,0.02325495233762695,-0.49764243855723006,-0.036618295249158495,-0.31603467914292865,0.5020181250475972,71.0
0.4,ma_compare,10.0,2.0,,,-0.014652569367820334,-0.012299137802645526,0.023170412048916046,-0.5308122176109898,-0.03444639257687476,-0.35705154829195174,0.4999234068627451,67.0
0.5,ma_compare,10.0,2.0,,,-0.01511290789598363,-0.012697025931511799,0.0231690055433475,-0.548017734630716,-0.034456510406063345,-0.36849424918193374,0.5004978935273842,67.0
0.3,ma_compare,5.0,1.0,,,-0.01580041838512003,-0.013281890267276253,0.0235828134691569,-0.5632021083763883,-0.04031858722096726,-0.3294235037176388,0.4997751124437781,137.0
0.3,ma_compare,10.0,2.0,,,-0.015735449773743748,-0.013235331665533591,0.02317037413818882,-0.571217865822868,-0.03541797138545888,-0.37368971592109473,0.4997702205882353,67.0
0.2,ma_compare,20.0,1.0,,,-0.015868078680271402,-0.013359516731608387,0.02275661977951188,-0.5870606821684544,-0.03946406720390838,-0.3385235653127336,0.5028920053878456,61.0
0.3,ma_compare,3.0,3.0,,,-0.017223515395095812,-0.014514143784032867,0.023568967260247802,-0.6158158575116229,-0.03778642303460411,-0.3841100220240768,0.5007121973161407,119.0
0.4,ma_compare,3.0,3.0,,,-0.01750445528242739,-0.014757561573948828,0.023568956151559736,-0.6261440463909645,-0.038593521327107805,-0.38238442791648625,0.5013119424244696,115.0
0.2,ma_cross,,,5.0,10.0,-0.017452649284359523,-0.014719405357839017,0.023282614329042696,-0.632205866137552,-0.044318271674670395,-0.33212949877401754,0.5014816503305219,83.0
0.3,ma_cross,,,5.0,10.0,-0.01841680294559267,-0.0155552820054757,0.0232825743903937,-0.6681083347850807,-0.041828615451828144,-0.37188135054075394,0.5015576323987538,83.0
0.3,ma_compare,20.0,1.0,,,-0.018868268172079095,-0.015959042930735287,0.022756496714917755,-0.7012961235054043,-0.042304649867192734,-0.3772408702314194,0.5016242769986531,61.0
0.2,ma_compare,5.0,1.0,,,-0.020510474667042256,-0.017366213784313276,0.02358261842506267,-0.7363988795178552,-0.041247290603971365,-0.4210267760627464,0.49842578710644675,141.0
0.2,ma_compare,3.0,2.0,,,-0.02142259336306218,-0.018150262442748054,0.023965801668035917,-0.7573400921094885,-0.032769907161342315,-0.553869815785117,0.5032518501906257,145.0
0.4,ma_compare,5.0,1.0,,,-0.02140434062332619,-0.018143545025113124,0.02358257541549384,-0.7693623238958349,-0.040242484727057826,-0.45085548638884004,0.49842578710644675,133.0
0.3,ma_compare,3.0,2.0,,,-0.022667098501425342,-0.01923372869853683,0.023965590990010072,-0.8025559939896457,-0.03510124149836569,-0.5479500974184162,0.5020185406698564,145.0
0.4,ma_compare,3.0,2.0,,,-0.02396160872388009,-0.02036218864101014,0.023965522480335007,-0.8496450956877074,-0.03664160733401467,-0.5557122114047593,0.5012709330143541,141.0
0.2,ma_compare,3.0,3.0,,,-0.02599469394796261,-0.022146953113184466,0.023568530989381914,-0.939683220950941,-0.043792725364088625,-0.5057221931052879,0.5004123247619762,119.0
0.3,ma_compare,20.0,2.0,,,-0.025207372305873887,-0.02147807757119529,0.022745144796180974,-0.9442928485907713,-0.05036366517610613,-0.4264597800039594,0.4989679263258177,49.0
0.4,ma_compare,20.0,1.0,,,-0.026130966939317934,-0.022285466556504818,0.0227308933297826,-0.9804043436914038,-0.04978539999304232,-0.4476305615626125,0.5007563092110501,55.0
0.5,ma_cross,,,5.0,10.0,-0.026909491874285263,-0.022954077591920176,0.023266546352765184,-0.9865700411179473,-0.04343669708386011,-0.5284489644229714,0.49923954372623575,79.0
0.3,ma_compare,20.0,3.0,,,-0.026568746077213934,-0.02266864055490364,0.02271510168986847,-0.9979546147052667,-0.05151815429729545,-0.44001266862337257,0.4988837505979907,39.0
0.2,ma_compare,20.0,3.0,,,-0.02773449161022634,-0.023688709201612444,0.022721771456413735,-1.042555561614267,-0.05204662936732407,-0.4551439639717514,0.4986855731697602,39.0
0.7,ma_compare,3.0,2.0,,,-0.02957933729422646,-0.025276726957459594,0.023964807050260196,-1.0547436040043208,-0.047844009315843095,-0.528315400797513,0.49992522805443396,109.0
