date,selection_score,train_sharpe,selected_N,selected_M,selected_n,selected_S,selected_trend_method,selected_ma_len_days,selected_compare_lag_days,date_dt
2025-02-10 14:05:00,-0.05545730445553108,1.9500229773357625,16,600,2.0,0.5,price_compare,5,,2025-02-10 14:05:00
2025-02-11 14:20:00,-0.058007971769446914,1.9263727603114,16,600,2.0,0.5,price_compare,5,,2025-02-11 14:20:00
2025-02-12 14:35:00,-0.05928378813717282,1.8419058108780404,16,600,2.0,0.5,price_compare,5,,2025-02-12 14:35:00
2025-02-13 14:50:00,-0.062267966030475026,1.763271634973693,16,600,2.0,0.5,price_compare,5,,2025-02-13 14:50:00
2025-02-14 15:05:00,-0.05970740120624982,2.2339317000872554,16,600,2.0,0.5,price_compare,5,,2025-02-14 15:05:00
2025-02-18 09:35:00,-0.07239825114592159,2.3692661127078716,16,600,2.0,0.5,price_compare,5,,2025-02-18 09:35:00
2025-02-19 09:50:00,-0.06470110663488657,2.5846898499514683,16,600,2.0,0.5,price_compare,5,,2025-02-19 09:50:00
2025-02-20 10:05:00,-0.06607741113141281,2.4850546047140827,16,600,2.0,0.5,price_compare,5,,2025-02-20 10:05:00
2025-02-21 10:20:00,-0.06924020462634678,2.6883786355749857,16,600,2.0,0.5,price_compare,5,,2025-02-21 10:20:00
2025-02-24 10:35:00,-0.07136988411841771,2.998122928307465,16,600,2.0,0.5,price_compare,5,,2025-02-24 10:35:00
2025-02-25 10:50:00,-0.07718111968662855,2.9652051913914343,16,600,2.0,0.5,price_compare,5,,2025-02-25 10:50:00
2025-02-26 11:05:00,-0.070892564343845,2.7677885993750717,16,600,2.0,0.5,price_compare,5,,2025-02-26 11:05:00
2025-02-27 11:20:00,-0.058764571770031596,2.4845385336941366,16,600,2.0,0.5,price_compare,5,,2025-02-27 11:20:00
2025-02-28 13:05:00,-0.0548536628048792,2.743884796050106,16,600,2.0,0.5,price_compare,5,,2025-02-28 13:05:00
2025-03-03 13:20:00,-0.07127600074902171,3.111263435733287,16,600,2.0,0.5,price_compare,5,,2025-03-03 13:20:00
2025-03-04 13:35:00,-0.058610669366955144,3.0353545043409436,16,600,2.0,0.5,price_compare,5,,2025-03-04 13:35:00
2025-03-05 13:50:00,-0.058972589525914595,3.1025178035429026,16,600,2.0,0.5,price_compare,5,,2025-03-05 13:50:00
2025-03-06 14:05:00,-0.04719992810097744,3.1540095511060184,16,600,2.0,0.5,price_compare,5,,2025-03-06 14:05:00
2025-03-07 14:20:00,-0.037212027797117776,3.5090708688325685,16,600,2.0,0.5,price_compare,5,,2025-03-07 14:20:00
2025-03-10 14:35:00,-0.018517423151280736,3.13101949401095,16,600,2.0,0.5,price_compare,5,,2025-03-10 14:35:00
2025-03-11 14:50:00,0.006864626223623911,3.5417426515730743,16,600,2.0,0.5,price_compare,5,,2025-03-11 14:50:00
2025-03-12 15:05:00,0.0186439800736396,3.0771950539320962,16,600,2.0,0.5,price_compare,5,,2025-03-12 15:05:00
2025-03-14 09:35:00,-0.013693490564463402,2.9534511859764865,16,600,2.0,0.5,price_compare,5,,2025-03-14 09:35:00
2025-03-17 09:50:00,0.0009037945197660814,2.112421319557328,16,600,2.0,0.5,price_compare,5,,2025-03-17 09:50:00
2025-03-18 10:05:00,0.00825119150876216,1.7882647851226163,16,600,2.0,0.5,price_compare,5,,2025-03-18 10:05:00
2025-03-19 10:20:00,0.01410502133502661,1.5193820894213352,16,600,2.0,0.5,price_compare,5,,2025-03-19 10:20:00
2025-03-20 10:35:00,0.008143498416889949,1.5078367917919357,16,600,2.0,0.5,price_compare,5,,2025-03-20 10:35:00
2025-03-21 10:50:00,0.03194783136476619,0.558047803457558,20,800,2.0,0.5,price_compare,5,,2025-03-21 10:50:00
2025-03-24 11:05:00,0.040264921754871154,0.8313459164185466,20,800,2.0,0.5,price_compare,5,,2025-03-24 11:05:00
2025-03-25 11:20:00,0.04642262406902224,1.2868813299258208,20,800,2.0,0.5,price_compare,5,,2025-03-25 11:20:00
2025-03-26 13:05:00,0.04278828070650678,1.1155154214629779,20,800,2.0,0.5,price_compare,5,,2025-03-26 13:05:00
2025-03-27 13:20:00,0.03316184668010253,2.7416781426189623,16,600,2.0,0.5,price_compare,5,,2025-03-27 13:20:00
2025-03-28 13:35:00,0.05860025579579483,1.4666843678478847,20,800,2.0,0.5,price_compare,5,,2025-03-28 13:35:00
2025-03-31 13:50:00,0.05434351141706489,1.5417542525345092,20,800,2.0,0.5,price_compare,5,,2025-03-31 13:50:00
2025-04-01 14:05:00,0.05908442595772673,1.2766443379594805,20,800,2.0,0.5,price_compare,5,,2025-04-01 14:05:00
2025-04-02 14:20:00,0.04946936749971343,1.694993247713724,20,800,2.0,0.5,price_compare,5,,2025-04-02 14:20:00
2025-04-03 14:35:00,0.04930667090087009,2.134462866855291,20,800,2.0,0.5,price_compare,5,,2025-04-03 14:35:00
2025-04-07 14:50:00,0.06680142720274207,2.264061827997167,20,800,2.0,0.5,price_compare,5,,2025-04-07 14:50:00
2025-04-08 15:05:00,0.05643925140389271,2.350919693503029,20,800,2.0,0.5,price_compare,5,,2025-04-08 15:05:00
2025-04-10 09:35:00,0.05093095058133089,2.2076410932303765,20,800,2.0,0.5,price_compare,5,,2025-04-10 09:35:00
2025-04-11 09:50:00,0.05140556999675176,2.367408628723562,20,800,2.0,0.5,price_compare,5,,2025-04-11 09:50:00
2025-04-14 10:05:00,0.041660844276340724,2.301157553072132,20,800,2.0,0.5,price_compare,5,,2025-04-14 10:05:00
2025-04-15 10:20:00,0.0383042586038573,1.7577566416626078,20,800,2.0,0.5,price_compare,5,,2025-04-15 10:20:00
2025-04-16 10:35:00,0.039928002938341096,1.8750664471905798,20,800,2.0,0.5,price_compare,5,,2025-04-16 10:35:00
2025-04-17 10:50:00,0.03065913202824158,1.8437046101747268,20,800,2.0,0.5,price_compare,5,,2025-04-17 10:50:00
2025-04-18 11:05:00,0.041120915402746316,2.4670501078762457,20,800,2.0,0.5,price_compare,5,,2025-04-18 11:05:00
2025-04-21 11:20:00,0.04375383790528748,2.732793445874772,20,800,2.0,0.5,price_compare,5,,2025-04-21 11:20:00
2025-04-22 13:05:00,0.04517956274672201,2.7471708980540472,20,800,2.0,0.5,price_compare,5,,2025-04-22 13:05:00
2025-04-23 13:20:00,0.04805872953063489,3.117172891410993,20,800,2.0,0.5,price_compare,5,,2025-04-23 13:20:00
2025-04-24 13:35:00,0.04413788212315783,3.1236950272580324,20,800,2.0,0.5,price_compare,5,,2025-04-24 13:35:00
2025-04-25 13:50:00,0.0454766230975916,3.206739521354059,20,800,2.0,0.5,price_compare,5,,2025-04-25 13:50:00
2025-04-28 14:05:00,0.04605054349422568,3.112237713807983,20,800,2.0,0.5,price_compare,5,,2025-04-28 14:05:00
2025-04-29 14:20:00,0.05260131529127965,4.314064363781079,16,600,2.0,0.5,price_compare,5,,2025-04-29 14:20:00
2025-04-30 14:35:00,0.06068852125731975,3.5522812120001883,20,800,2.0,0.5,price_compare,5,,2025-04-30 14:35:00
2025-05-06 14:50:00,0.05750702659957233,4.186111518627075,16,600,2.0,0.5,price_compare,5,,2025-05-06 14:50:00
2025-05-07 15:05:00,0.03694576347290179,4.530754230549145,16,600,2.0,0.5,price_compare,5,,2025-05-07 15:05:00
2025-05-09 09:35:00,0.03190633586438568,4.315558589459331,16,600,2.0,0.5,price_compare,5,,2025-05-09 09:35:00
2025-05-12 09:50:00,0.04234958557026064,3.931239065802271,16,600,2.0,0.5,price_compare,5,,2025-05-12 09:50:00
2025-05-13 10:05:00,0.028029309226225218,4.114166227096783,16,600,2.0,0.5,price_compare,5,,2025-05-13 10:05:00
2025-05-14 10:20:00,0.022353978298944026,3.6988228908627656,16,600,2.0,0.5,price_compare,5,,2025-05-14 10:20:00
2025-05-15 10:35:00,0.01591730374886874,3.7681188605334572,16,600,2.0,0.5,price_compare,5,,2025-05-15 10:35:00
2025-05-16 10:50:00,0.01551200492292854,3.893746896239601,16,600,2.0,0.5,price_compare,5,,2025-05-16 10:50:00
2025-05-19 11:05:00,0.01569411562253485,3.094616058234087,16,600,2.0,0.5,price_compare,5,,2025-05-19 11:05:00
2025-05-20 11:20:00,0.031448675995371475,3.2901474699306874,16,600,2.0,0.5,price_compare,5,,2025-05-20 11:20:00
2025-05-21 13:05:00,0.044710093248586276,3.2979720477665873,16,600,2.0,0.5,price_compare,5,,2025-05-21 13:05:00
2025-05-22 13:20:00,0.03706052171785432,3.2927655409531313,16,600,2.0,0.5,price_compare,5,,2025-05-22 13:20:00
2025-05-23 13:35:00,0.03161911727734339,3.1894224667598925,16,600,2.0,0.5,price_compare,5,,2025-05-23 13:35:00
2025-05-26 13:50:00,0.03323724508092109,3.4581017824726237,16,600,2.0,0.5,price_compare,5,,2025-05-26 13:50:00
2025-05-27 14:05:00,0.03764393153228683,3.2934010046952342,16,600,2.0,0.5,price_compare,5,,2025-05-27 14:05:00
2025-05-28 14:20:00,0.04767768619263612,2.9437350242479425,16,600,2.0,0.5,price_compare,5,,2025-05-28 14:20:00
2025-05-29 14:35:00,0.052878312385157555,2.7550995824979503,16,600,2.0,0.5,price_compare,5,,2025-05-29 14:35:00
2025-05-30 14:50:00,0.0404389673705804,2.5497100648464404,20,800,2.0,0.5,price_compare,5,,2025-05-30 14:50:00
2025-06-03 15:05:00,0.041766366443703025,2.806244140117102,20,800,2.0,0.5,price_compare,5,,2025-06-03 15:05:00
2025-06-05 09:35:00,0.05065573029449642,2.8794230689044853,20,800,2.0,0.5,price_compare,5,,2025-06-05 09:35:00
2025-06-06 09:50:00,0.04385379299151465,2.2236258247091527,16,600,2.0,0.5,price_compare,5,,2025-06-06 09:50:00
2025-06-09 10:05:00,0.045155700947979716,2.1249715977950885,16,600,2.0,0.5,price_compare,5,,2025-06-09 10:05:00
2025-06-10 10:20:00,0.0452944948240825,2.2180841638485576,20,800,2.0,0.5,price_compare,5,,2025-06-10 10:20:00
2025-06-11 10:35:00,0.03831962021461374,2.0761778295204962,20,800,2.0,0.5,price_compare,5,,2025-06-11 10:35:00
2025-06-12 10:50:00,0.03055431506545787,2.5121309128515787,20,800,2.0,0.5,price_compare,5,,2025-06-12 10:50:00
2025-06-13 11:05:00,-0.0010168817459750446,2.8697794745697296,20,800,2.0,0.5,price_compare,5,,2025-06-13 11:05:00
2025-06-16 11:20:00,-0.010134072143939098,3.214898112777981,20,800,2.0,0.5,price_compare,5,,2025-06-16 11:20:00
2025-06-17 13:05:00,0.020937751870113958,3.4716396433534302,20,800,2.0,0.5,price_compare,5,,2025-06-17 13:05:00
2025-06-18 13:20:00,-0.005279994098024007,4.091735026790035,20,800,2.0,0.5,price_compare,5,,2025-06-18 13:20:00
2025-06-19 13:35:00,0.007160454154832692,4.4471241136075506,20,800,2.0,0.5,price_compare,5,,2025-06-19 13:35:00
2025-06-20 13:50:00,0.012817649222786656,4.661065531434792,20,800,2.0,0.5,price_compare,5,,2025-06-20 13:50:00
2025-06-23 14:05:00,0.009860827988699661,4.004676320152925,20,800,2.0,0.5,price_compare,5,,2025-06-23 14:05:00
2025-06-24 14:20:00,0.007737023097107097,3.8805068089117074,20,800,2.0,0.5,price_compare,5,,2025-06-24 14:20:00
2025-06-25 14:35:00,0.005116124874248292,3.9226260208309136,20,800,2.0,0.5,price_compare,5,,2025-06-25 14:35:00
2025-06-26 14:50:00,0.013490684406505507,3.957270664282033,20,800,2.0,0.5,price_compare,5,,2025-06-26 14:50:00
2025-06-27 15:05:00,0.017695112339685376,4.069323088577968,20,800,2.0,0.5,price_compare,5,,2025-06-27 15:05:00
2025-07-01 09:35:00,0.04404452591572683,3.9761274531783943,20,800,2.0,0.5,price_compare,5,,2025-07-01 09:35:00
2025-07-02 09:50:00,0.03194373729318403,4.061241074648724,20,800,2.0,0.5,price_compare,5,,2025-07-02 09:50:00
2025-07-03 10:05:00,0.02761792472965488,3.5354311299054015,20,800,2.0,0.5,price_compare,5,,2025-07-03 10:05:00
2025-07-04 10:20:00,0.014098953881467119,2.6105172035395054,20,800,2.0,0.5,price_compare,5,,2025-07-04 10:20:00
2025-07-07 10:35:00,0.00375326646029727,2.985297786387513,20,800,2.0,0.5,price_compare,5,,2025-07-07 10:35:00
2025-07-08 10:50:00,0.0018182884002322282,2.6344024759978972,20,800,2.0,0.5,price_compare,5,,2025-07-08 10:50:00
2025-07-09 11:05:00,-0.019329398608697427,2.8556601785868283,20,800,2.0,0.5,price_compare,5,,2025-07-09 11:05:00
2025-07-10 11:20:00,-0.018724911272450958,3.04883448356239,20,800,2.0,0.5,price_compare,5,,2025-07-10 11:20:00
2025-07-11 13:05:00,-0.050527503426777316,3.344114645536711,20,800,2.0,0.5,price_compare,5,,2025-07-11 13:05:00
2025-07-14 13:20:00,-0.04195174863270056,2.6491995107982165,16,600,2.0,0.5,price_compare,5,,2025-07-14 13:20:00
2025-07-15 13:35:00,-0.018881088313522698,3.553384186869303,20,800,2.0,0.5,price_compare,5,,2025-07-15 13:35:00
2025-07-16 13:50:00,0.0010868308828735458,3.1837531709805837,20,800,2.0,0.5,price_compare,5,,2025-07-16 13:50:00
2025-07-17 14:05:00,0.0016564889265237165,3.0909722860906155,20,800,2.0,0.5,price_compare,5,,2025-07-17 14:05:00
2025-07-18 14:20:00,0.009547410213159973,3.1982220766723053,20,800,2.0,0.5,price_compare,5,,2025-07-18 14:20:00
2025-07-21 14:35:00,-0.012146654170239003,3.0162704646080263,20,800,2.0,0.5,price_compare,5,,2025-07-21 14:35:00
2025-07-22 14:50:00,-0.01798352077671133,3.5112603496064922,20,800,2.0,0.5,price_compare,5,,2025-07-22 14:50:00
2025-07-23 15:05:00,-0.024974719279219605,2.69200887353825,16,600,2.0,0.5,price_compare,5,,2025-07-23 15:05:00
2025-07-25 09:35:00,-0.023895935219119962,3.2658735703170065,16,600,2.0,0.5,price_compare,5,,2025-07-25 09:35:00
2025-07-28 09:50:00,-0.027301758926350762,2.5829596969363524,16,600,2.0,0.5,price_compare,5,,2025-07-28 09:50:00
2025-07-29 10:05:00,-0.03284467006733843,2.6978215817816213,16,600,2.0,0.5,price_compare,5,,2025-07-29 10:05:00
2025-07-30 10:20:00,-0.04395217303298218,2.4583975812387946,16,600,2.0,0.5,price_compare,5,,2025-07-30 10:20:00
2025-07-31 10:35:00,-0.053680781279160095,3.1369635088280328,16,600,2.0,0.5,price_compare,5,,2025-07-31 10:35:00
2025-08-01 10:50:00,-0.028636489708561724,3.205803211073571,16,600,2.0,0.5,price_compare,5,,2025-08-01 10:50:00
2025-08-04 11:05:00,-0.04094048894994067,3.1528882921292225,16,600,2.0,0.5,price_compare,5,,2025-08-04 11:05:00
2025-08-05 11:20:00,-0.029923110163486217,3.904039178247704,16,600,2.0,0.5,price_compare,5,,2025-08-05 11:20:00
2025-08-06 13:05:00,-0.0506252819056321,3.77282655863556,16,600,2.0,0.5,price_compare,5,,2025-08-06 13:05:00
2025-08-07 13:20:00,-0.0714402611485986,3.460713130669621,16,600,2.0,0.5,price_compare,5,,2025-08-07 13:20:00
2025-08-08 13:35:00,-0.06637258608196524,3.360271423853653,16,600,2.0,0.5,price_compare,5,,2025-08-08 13:35:00
2025-08-11 13:50:00,-0.07134425219319675,4.063520031713761,16,600,2.0,0.5,price_compare,5,,2025-08-11 13:50:00
2025-08-12 14:05:00,-0.062450274341599187,3.7861575982126476,16,600,2.0,0.5,price_compare,5,,2025-08-12 14:05:00
2025-08-13 14:20:00,-0.06548410657645667,3.742396075329667,16,600,2.0,0.5,price_compare,5,,2025-08-13 14:20:00
2025-08-14 14:35:00,-0.05682588439179411,3.7699903544378337,16,600,2.0,0.5,price_compare,5,,2025-08-14 14:35:00
2025-08-15 14:50:00,-0.08465723791535774,4.135241935924907,16,600,2.0,0.5,price_compare,5,,2025-08-15 14:50:00
2025-08-18 15:05:00,-0.10237457766980576,4.464431209649309,16,600,2.0,0.5,price_compare,5,,2025-08-18 15:05:00
2025-08-20 09:35:00,-0.10801289698643698,4.669705666425515,16,600,2.0,0.5,price_compare,5,,2025-08-20 09:35:00
2025-08-21 09:50:00,-0.0906556849993437,4.837760940196546,20,800,2.0,0.5,price_compare,5,,2025-08-21 09:50:00
2025-08-22 10:05:00,-0.10815385780976487,5.286327563772752,16,600,2.0,0.5,price_compare,5,,2025-08-22 10:05:00
2025-08-25 10:20:00,-0.10486173831012083,5.365677924934448,16,600,2.0,0.5,price_compare,5,,2025-08-25 10:20:00
2025-08-26 10:35:00,-0.11390597463098315,4.637537524438568,20,800,2.0,0.5,price_compare,5,,2025-08-26 10:35:00
2025-08-27 10:50:00,-0.1380420980504014,5.026239059557093,16,600,2.0,0.5,price_compare,5,,2025-08-27 10:50:00
2025-08-28 11:05:00,-0.14289307024612588,5.149202154020657,16,600,2.0,0.5,price_compare,5,,2025-08-28 11:05:00
2025-08-29 11:20:00,-0.15225116907427882,4.990788034747983,16,600,2.0,0.5,price_compare,5,,2025-08-29 11:20:00
2025-09-01 13:05:00,-0.1680284717796742,4.653879881485122,16,600,2.0,0.5,price_compare,5,,2025-09-01 13:05:00
2025-09-02 13:20:00,-0.19447632920906857,4.2797070695714305,16,600,2.0,0.5,price_compare,5,,2025-09-02 13:20:00
2025-09-03 13:35:00,-0.19542169401394982,4.437886396031136,16,600,2.0,0.5,price_compare,5,,2025-09-03 13:35:00
2025-09-04 13:50:00,-0.18368650826222774,4.8677760289777625,16,600,2.0,0.5,price_compare,5,,2025-09-04 13:50:00
2025-09-05 14:05:00,-0.1792883917963126,5.263814884319405,16,600,2.0,0.5,price_compare,5,,2025-09-05 14:05:00
2025-09-08 14:20:00,-0.17760198653943923,5.451494294905535,16,600,2.0,0.5,price_compare,5,,2025-09-08 14:20:00
2025-09-09 14:35:00,-0.1721287075578249,5.4516199467613005,16,600,2.0,0.5,price_compare,5,,2025-09-09 14:35:00
2025-09-10 14:50:00,-0.17343331038343368,5.916889212584738,16,600,2.0,0.5,price_compare,5,,2025-09-10 14:50:00
2025-09-11 15:05:00,-0.18292786530378302,5.503192742133161,16,600,2.0,0.5,price_compare,5,,2025-09-11 15:05:00
2025-09-15 09:35:00,-0.17814578913170118,5.929280413874977,16,600,2.0,0.5,price_compare,5,,2025-09-15 09:35:00
2025-09-16 09:50:00,-0.17637363534001957,5.846113163609904,16,600,2.0,0.5,price_compare,5,,2025-09-16 09:50:00
2025-09-17 10:05:00,-0.18866769993256663,6.550687486006456,16,600,2.0,0.5,price_compare,5,,2025-09-17 10:05:00
2025-09-18 10:20:00,-0.18213102694194974,6.44385234703729,16,600,2.0,0.5,price_compare,5,,2025-09-18 10:20:00
2025-09-19 10:35:00,-0.18286325869071007,6.455875474148103,16,600,2.0,0.5,price_compare,5,,2025-09-19 10:35:00
2025-09-22 10:50:00,-0.16049309726361852,6.896765924758301,16,600,2.0,0.5,price_compare,5,,2025-09-22 10:50:00
2025-09-23 11:05:00,-0.16355627115424673,7.146447313615355,16,600,2.0,0.5,price_compare,5,,2025-09-23 11:05:00
2025-09-24 11:20:00,-0.15002274401744964,6.761244853743878,16,600,2.0,0.5,price_compare,5,,2025-09-24 11:20:00
2025-09-25 13:05:00,-0.16378012749562348,7.277468420330829,16,600,2.0,0.5,price_compare,5,,2025-09-25 13:05:00
2025-09-26 13:20:00,-0.15509260768399297,6.688746945810847,16,600,2.0,0.5,price_compare,5,,2025-09-26 13:20:00
2025-09-29 13:35:00,-0.14579438257795058,6.862084829551363,16,600,2.0,0.5,price_compare,5,,2025-09-29 13:35:00
2025-09-30 13:50:00,-0.1399177626483289,5.588691514411612,20,800,2.0,0.5,price_compare,5,,2025-09-30 13:50:00
2025-10-09 14:05:00,-0.13475656048316048,6.946086675260312,16,600,2.0,0.5,price_compare,5,,2025-10-09 14:05:00
2025-10-10 14:20:00,-0.12862890381575165,6.486856415406406,16,600,2.0,0.5,price_compare,5,,2025-10-10 14:20:00
2025-10-13 14:35:00,-0.12656683622413117,6.531258842461472,16,600,2.0,0.5,price_compare,5,,2025-10-13 14:35:00
2025-10-14 14:50:00,-0.1338997405436035,5.663045516278076,20,800,2.0,0.5,price_compare,5,,2025-10-14 14:50:00
2025-10-15 15:05:00,-0.12477431528573056,6.402794673965666,16,600,2.0,0.5,price_compare,5,,2025-10-15 15:05:00
2025-10-17 09:35:00,-0.12223759524168894,5.389787178375181,20,800,2.0,0.5,price_compare,5,,2025-10-17 09:35:00
2025-10-20 09:50:00,-0.1317077221466963,5.406273844686111,20,800,2.0,0.5,price_compare,5,,2025-10-20 09:50:00
2025-10-21 10:05:00,-0.1441741007499677,6.149192530167361,16,600,2.0,0.5,price_compare,5,,2025-10-21 10:05:00
2025-10-22 10:20:00,-0.14181814313643154,6.069331097869473,16,600,2.0,0.5,price_compare,5,,2025-10-22 10:20:00
2025-10-23 10:35:00,-0.14953391518011414,5.797627399492701,16,600,2.0,0.5,price_compare,5,,2025-10-23 10:35:00
2025-10-24 10:50:00,-0.15371077627256952,5.704165234282307,16,600,2.0,0.5,price_compare,5,,2025-10-24 10:50:00
2025-10-27 11:05:00,-0.15596388999342495,6.066113696312006,16,600,2.0,0.5,price_compare,5,,2025-10-27 11:05:00
2025-10-28 11:20:00,-0.1580080751171531,6.688367810251199,16,600,2.0,0.5,price_compare,5,,2025-10-28 11:20:00
2025-10-29 13:05:00,-0.14738543483526498,5.793354498254341,20,800,2.0,0.5,price_compare,5,,2025-10-29 13:05:00
2025-10-30 13:20:00,-0.14895291646308612,5.409672196856658,20,800,2.0,0.5,price_compare,5,,2025-10-30 13:20:00
2025-10-31 13:35:00,-0.15033734675008587,5.212308474156305,20,800,2.0,0.5,price_compare,5,,2025-10-31 13:35:00
2025-11-03 13:50:00,-0.1472242397274434,5.060137298468939,20,800,2.0,0.5,price_compare,5,,2025-11-03 13:50:00
2025-11-04 14:05:00,-0.14312500085702362,5.1077199540086005,20,800,2.0,0.5,price_compare,5,,2025-11-04 14:05:00
2025-11-05 14:20:00,-0.15838879243125206,5.042142783686255,20,800,2.0,0.5,price_compare,5,,2025-11-05 14:20:00
2025-11-06 14:35:00,-0.1611505894882942,4.858912612614444,20,800,2.0,0.5,price_compare,5,,2025-11-06 14:35:00
2025-11-07 14:50:00,-0.15465548072415086,4.996279446501905,20,800,2.0,0.5,price_compare,5,,2025-11-07 14:50:00
2025-11-10 15:05:00,-0.14355763450749887,5.183635941464217,20,800,2.0,0.5,price_compare,5,,2025-11-10 15:05:00
2025-11-12 09:35:00,-0.14042388563808111,4.909020213825454,20,800,2.0,0.5,price_compare,5,,2025-11-12 09:35:00
2025-11-13 09:50:00,-0.14119846796523589,4.802618113208197,20,800,2.0,0.5,price_compare,5,,2025-11-13 09:50:00
2025-11-14 10:05:00,-0.14141540064097344,4.933527033507459,20,800,2.0,0.5,price_compare,5,,2025-11-14 10:05:00
2025-11-17 10:20:00,-0.1463437364787615,5.198076869311918,20,800,2.0,0.5,price_compare,5,,2025-11-17 10:20:00
2025-11-18 10:35:00,-0.13869532818173294,4.655366515212523,20,800,2.0,0.5,price_compare,5,,2025-11-18 10:35:00
2025-11-19 10:50:00,-0.14889536523418662,4.51556554750756,20,800,2.0,0.5,price_compare,5,,2025-11-19 10:50:00
2025-11-20 11:05:00,-0.14745136161318098,4.1746650579726365,20,800,2.0,0.5,price_compare,5,,2025-11-20 11:05:00
2025-11-21 11:20:00,-0.1404888646460055,3.7294390111529117,20,800,2.0,0.5,price_compare,5,,2025-11-21 11:20:00
2025-11-24 13:05:00,-0.13660758696417133,3.789969296355769,20,800,2.0,0.5,price_compare,5,,2025-11-24 13:05:00
2025-11-25 13:20:00,-0.1346248599374855,3.733995206471982,20,800,2.0,0.5,price_compare,5,,2025-11-25 13:20:00
2025-11-26 13:35:00,-0.12002935900565573,3.6055003742815823,20,800,2.0,0.5,price_compare,5,,2025-11-26 13:35:00
2025-11-27 13:50:00,-0.1404684243797322,4.022162953683264,20,800,2.0,0.5,price_compare,5,,2025-11-27 13:50:00
2025-11-28 14:05:00,-0.13805918279939788,4.031849530325217,20,800,2.0,0.5,price_compare,5,,2025-11-28 14:05:00
2025-12-01 14:20:00,-0.1227436108631577,4.02938727332281,20,800,2.0,0.5,price_compare,5,,2025-12-01 14:20:00
2025-12-02 14:35:00,-0.12694710663442324,3.8960485295353027,20,800,2.0,0.5,price_compare,5,,2025-12-02 14:35:00
2025-12-03 14:50:00,-0.11857009004808494,3.7299744666366785,20,800,2.0,0.5,price_compare,5,,2025-12-03 14:50:00
2025-12-04 15:05:00,-0.12168252655893386,3.0614542713992763,20,800,2.0,0.5,price_compare,5,,2025-12-04 15:05:00
2025-12-08 09:35:00,-0.1002024899826162,2.777874636130447,20,800,2.0,0.5,price_compare,5,,2025-12-08 09:35:00
2025-12-09 09:50:00,-0.10253725018455015,2.274263093203248,20,800,2.0,0.5,price_compare,5,,2025-12-09 09:50:00
2025-12-10 10:05:00,-0.10924924443642556,2.15502361636118,20,800,2.0,0.5,price_compare,5,,2025-12-10 10:05:00
2025-12-11 10:20:00,-0.10944173075698525,2.207712376031602,20,800,2.0,0.5,price_compare,5,,2025-12-11 10:20:00
2025-12-12 10:35:00,-0.13497729878189296,1.583373174858003,20,800,2.0,0.5,price_compare,5,,2025-12-12 10:35:00
2025-12-15 10:50:00,-0.13200770637960482,2.028141845583524,20,800,2.0,0.5,price_compare,5,,2025-12-15 10:50:00
2025-12-16 11:05:00,-0.11416407125874058,1.746491459040502,20,800,2.0,0.5,price_compare,5,,2025-12-16 11:05:00
2025-12-17 11:20:00,-0.11422600184768895,1.418927157713543,20,800,2.0,0.5,price_compare,5,,2025-12-17 11:20:00
2025-12-18 13:05:00,-0.11498545077471817,1.3705485085277544,20,800,2.0,0.5,price_compare,5,,2025-12-18 13:05:00
2025-12-19 13:20:00,-0.10618690038083409,1.0549792358929793,20,800,2.0,0.5,price_compare,5,,2025-12-19 13:20:00
2025-12-22 13:35:00,-0.09089459842416528,0.526445240830412,20,800,2.0,0.5,price_compare,5,,2025-12-22 13:35:00
2025-12-23 13:50:00,-0.07399910419219877,0.567343667236208,20,800,2.0,0.5,price_compare,5,,2025-12-23 13:50:00
2025-12-24 14:05:00,-0.06515254157533978,0.6303209630899137,20,800,2.0,0.5,price_compare,5,,2025-12-24 14:05:00
2025-12-25 14:20:00,-0.08797101158407637,0.18774008320328378,20,800,2.0,0.5,price_compare,5,,2025-12-25 14:20:00
2025-12-26 14:35:00,-0.10162089709369207,0.6511500115050454,20,800,2.0,0.5,price_compare,5,,2025-12-26 14:35:00
2025-12-29 14:50:00,-0.12418717448865586,0.03249835187927976,20,800,2.0,0.5,price_compare,5,,2025-12-29 14:50:00
2025-12-30 15:10:00,-0.1035019403121794,0.303498597785814,20,800,2.0,0.5,price_compare,5,,2025-12-30 15:10:00
2026-01-05 09:50:00,-0.11126486812456884,-0.2018265858315443,20,800,2.0,0.5,price_compare,5,,2026-01-05 09:50:00
2026-01-06 10:05:00,-0.11505015395728344,0.2079666546263183,20,800,2.0,0.5,price_compare,5,,2026-01-06 10:05:00
2026-01-07 10:20:00,-0.1361300737638247,0.20490869858692204,20,800,2.0,0.5,price_compare,5,,2026-01-07 10:20:00
2026-01-08 10:35:00,-0.14064192356482777,0.012459527826549558,20,800,2.0,0.5,price_compare,5,,2026-01-08 10:35:00
2026-01-12 10:50:00,-0.1395139919111755,0.6565992214945641,20,800,2.0,0.5,price_compare,5,,2026-01-12 10:50:00
2026-01-13 11:05:00,-0.1294253937776386,0.48824370801051675,20,800,2.0,0.5,price_compare,5,,2026-01-13 11:05:00
2026-01-15 11:20:00,-0.11075406641139487,0.6849492031943633,20,800,2.0,0.5,price_compare,5,,2026-01-15 11:20:00
2026-01-16 13:05:00,-0.07873503863067415,1.0064350260994424,20,800,2.0,0.5,price_compare,5,,2026-01-16 13:05:00
