date,selection_score,train_sharpe,selected_N,selected_M,selected_n,selected_S,selected_trend_method,selected_ma_len_days,date_dt
2024-10-30 14:05:00,-0.024300942373994338,4.108910977674012,16,600,2.0,0.5,price_compare,5,2024-10-30 14:05:00
2024-10-31 14:20:00,-0.022501649259754276,3.97119462369017,16,600,2.0,0.5,price_compare,5,2024-10-31 14:20:00
2024-11-01 14:35:00,-0.022476556870682896,4.262842012907123,16,600,2.0,0.5,price_compare,5,2024-11-01 14:35:00
2024-11-04 14:50:00,-0.01970167749478759,4.172874489275866,16,600,2.0,0.5,price_compare,5,2024-11-04 14:50:00
2024-11-05 15:05:00,-0.018990771820541433,4.2240705193615655,16,600,2.0,0.5,price_compare,5,2024-11-05 15:05:00
2024-11-07 09:35:00,-0.020398091649373902,4.445241708906741,16,600,2.0,0.5,price_compare,5,2024-11-07 09:35:00
2024-11-08 09:50:00,-0.023392131988934802,4.3700732295836735,16,600,2.0,0.5,price_compare,5,2024-11-08 09:50:00
2024-11-11 10:05:00,-0.030375360869063582,4.736448500100588,16,600,2.0,0.5,price_compare,5,2024-11-11 10:05:00
2024-11-12 10:20:00,-0.02929642874902458,4.713752295607323,16,600,2.0,0.5,price_compare,5,2024-11-12 10:20:00
2024-11-13 10:35:00,-0.022019923675733594,4.6899338291671375,16,600,2.0,0.5,price_compare,5,2024-11-13 10:35:00
2024-11-14 10:50:00,-0.022625469059038464,5.328828239673459,16,600,2.0,0.5,price_compare,5,2024-11-14 10:50:00
2024-11-15 11:05:00,-0.016636179582072058,5.374430462591162,16,600,2.0,0.5,price_compare,5,2024-11-15 11:05:00
2024-11-18 11:20:00,-0.02549249261404996,5.766523338119896,16,600,2.0,0.5,price_compare,5,2024-11-18 11:20:00
2024-11-19 13:05:00,-0.01716935482892164,6.041958335117498,16,600,2.0,0.5,price_compare,5,2024-11-19 13:05:00
2024-11-20 13:20:00,-0.013112265718799126,5.730434754610965,16,600,2.0,0.5,price_compare,5,2024-11-20 13:20:00
2024-11-21 13:35:00,-0.02534199003119625,5.949944401313732,16,600,2.0,0.5,price_compare,5,2024-11-21 13:35:00
2024-11-22 13:50:00,-0.026766102934162907,6.151616681897394,16,600,2.0,0.5,price_compare,5,2024-11-22 13:50:00
2024-11-25 14:05:00,-0.015196396510761321,6.509131648718473,16,600,2.0,0.5,price_compare,5,2024-11-25 14:05:00
2024-11-26 14:20:00,-0.008074546706946198,6.291283562286362,16,600,2.0,0.5,price_compare,5,2024-11-26 14:20:00
2024-11-27 14:35:00,-0.014760420902863027,6.4841515328898,16,600,2.0,0.5,price_compare,5,2024-11-27 14:35:00
2024-11-28 14:50:00,-0.011259581203648464,6.355368292708667,16,600,2.0,0.5,price_compare,5,2024-11-28 14:50:00
2024-11-29 15:05:00,-0.02652474779305427,6.386430135089914,16,600,2.0,0.5,price_compare,5,2024-11-29 15:05:00
2024-12-03 09:35:00,-0.027625355466715223,6.667800931388273,16,600,2.0,0.5,price_compare,5,2024-12-03 09:35:00
2024-12-04 09:50:00,-0.049284959869342074,6.737473142164167,16,600,2.0,0.5,price_compare,5,2024-12-04 09:50:00
2024-12-05 10:05:00,-0.05908482466089272,6.69525186985961,16,600,2.0,0.5,price_compare,5,2024-12-05 10:05:00
2024-12-06 10:20:00,-0.05942338405681312,6.61251144873407,16,600,2.0,0.5,price_compare,5,2024-12-06 10:20:00
2024-12-09 10:35:00,-0.06003087644208748,6.353266356972484,16,600,2.0,0.5,price_compare,5,2024-12-09 10:35:00
2024-12-10 10:50:00,-0.06510662964540068,6.051236620428511,16,600,2.0,0.5,price_compare,5,2024-12-10 10:50:00
2024-12-11 11:05:00,-0.08206546928684204,5.864559882623242,16,600,2.0,0.5,price_compare,5,2024-12-11 11:05:00
2024-12-12 11:20:00,-0.07554005136844177,5.9329255841219055,16,600,2.0,0.5,price_compare,5,2024-12-12 11:20:00
2024-12-13 13:05:00,-0.07539858706941864,6.135987603613425,16,600,2.0,0.5,price_compare,5,2024-12-13 13:05:00
2024-12-16 13:20:00,-0.07140742783248125,6.092483445878433,16,600,2.0,0.5,price_compare,5,2024-12-16 13:20:00
2024-12-17 13:35:00,-0.08033516372252575,5.578298026527245,16,600,2.0,0.5,price_compare,5,2024-12-17 13:35:00
2024-12-18 13:50:00,-0.07311857569015585,5.9828301858412445,16,600,2.0,0.5,price_compare,5,2024-12-18 13:50:00
2024-12-19 14:05:00,-0.06327767371378351,5.857213333397166,16,600,2.0,0.5,price_compare,5,2024-12-19 14:05:00
2024-12-20 14:20:00,-0.07545910323059166,5.726235801523719,16,600,2.0,0.5,price_compare,5,2024-12-20 14:20:00
2024-12-23 14:35:00,-0.07807405582444196,6.07160726988372,16,600,2.0,0.5,price_compare,5,2024-12-23 14:35:00
2024-12-24 14:50:00,-0.07940996644189689,6.118860235358813,16,600,2.0,0.5,price_compare,5,2024-12-24 14:50:00
2024-12-25 15:05:00,-0.05330675231409692,6.317173737343277,16,600,2.0,0.5,price_compare,5,2024-12-25 15:05:00
2024-12-27 09:35:00,-0.050313874537740694,5.105489136221188,16,600,2.0,0.5,price_compare,5,2024-12-27 09:35:00
2024-12-30 09:50:00,-0.054113470708667594,5.51941067470322,16,600,2.0,0.5,price_compare,5,2024-12-30 09:50:00
2024-12-31 10:05:00,-0.03963167457730644,6.095511431799669,16,600,2.0,0.5,price_compare,5,2024-12-31 10:05:00
2025-01-02 10:20:00,-0.023918164428742512,7.226734574141555,16,600,2.0,0.5,price_compare,5,2025-01-02 10:20:00
2025-01-03 10:35:00,-0.025453765634848132,7.088205115699826,16,600,2.0,0.5,price_compare,5,2025-01-03 10:35:00
2025-01-06 10:50:00,-0.031190699089335708,6.3556298420572945,16,600,2.0,0.5,price_compare,5,2025-01-06 10:50:00
2025-01-07 11:05:00,-0.024315310321660157,6.466798211229105,16,600,2.0,0.5,price_compare,5,2025-01-07 11:05:00
2025-01-08 11:20:00,-0.0327814708233036,7.107605518403248,16,600,2.0,0.5,price_compare,5,2025-01-08 11:20:00
2025-01-09 13:05:00,-0.0320527389976271,7.056255441363549,16,600,2.0,0.5,price_compare,5,2025-01-09 13:05:00
2025-01-10 13:20:00,-0.02380149502555177,6.849610590634998,16,600,2.0,0.5,price_compare,5,2025-01-10 13:20:00
2025-01-13 13:35:00,-0.03970357131917772,6.4693173944512,16,600,2.0,0.5,price_compare,5,2025-01-13 13:35:00
2025-01-14 13:50:00,-0.026341484919825728,6.680783891435015,16,600,2.0,0.5,price_compare,5,2025-01-14 13:50:00
2025-01-15 14:05:00,-0.028717516057422614,6.864854273901099,16,600,2.0,0.5,price_compare,5,2025-01-15 14:05:00
2025-01-16 14:20:00,-0.018669281172752548,6.637033267180296,16,600,2.0,0.5,price_compare,5,2025-01-16 14:20:00
2025-01-17 14:35:00,-0.01948287312685352,6.554723171437192,16,600,2.0,0.5,price_compare,5,2025-01-17 14:35:00
2025-01-20 14:50:00,-0.022657052608759987,6.603085359621679,16,600,2.0,0.5,price_compare,5,2025-01-20 14:50:00
2025-01-21 15:05:00,-0.023848803140603825,6.68467513470328,16,600,2.0,0.5,price_compare,5,2025-01-21 15:05:00
2025-01-23 09:35:00,-0.022134478035328736,6.538071439164415,16,600,2.0,0.5,price_compare,5,2025-01-23 09:35:00
2025-01-24 09:50:00,-0.019377742936810688,6.395755067087583,16,600,2.0,0.5,price_compare,5,2025-01-24 09:50:00
2025-01-27 10:05:00,-0.02404412672803871,6.739644964410392,16,600,2.0,0.5,price_compare,5,2025-01-27 10:05:00
2025-02-05 10:20:00,-0.007499896225413915,6.447440998280559,16,600,2.0,0.5,price_compare,5,2025-02-05 10:20:00
2025-02-06 10:35:00,-0.016091640870751222,6.767497160587476,16,600,2.0,0.5,price_compare,5,2025-02-06 10:35:00
2025-02-07 10:50:00,-0.009097330601089079,6.623627787304181,16,600,2.0,0.5,price_compare,5,2025-02-07 10:50:00
2025-02-10 11:05:00,-0.014086334536355842,6.4420540827729935,16,600,2.0,0.5,price_compare,5,2025-02-10 11:05:00
2025-02-11 11:20:00,0.004716253701322249,6.279708838987462,16,600,2.0,0.5,price_compare,5,2025-02-11 11:20:00
2025-02-12 13:05:00,0.009181764534832403,6.459028436978015,16,600,2.0,0.5,price_compare,5,2025-02-12 13:05:00
2025-02-13 13:20:00,0.01427422745985204,6.292886447984904,16,600,2.0,0.5,price_compare,5,2025-02-13 13:20:00
2025-02-14 13:35:00,0.012353467333586164,6.22449814827557,16,600,2.0,0.5,price_compare,5,2025-02-14 13:35:00
2025-02-17 13:50:00,0.01029902711580251,5.957711800043515,16,600,2.0,0.5,price_compare,5,2025-02-17 13:50:00
2025-02-18 14:05:00,0.0216873371454308,6.160895340619332,16,600,2.0,0.5,price_compare,5,2025-02-18 14:05:00
2025-02-19 14:20:00,0.01215631332334149,5.95674896154658,16,600,2.0,0.5,price_compare,5,2025-02-19 14:20:00
2025-02-20 14:35:00,0.0006613621336373009,6.350837267756384,16,600,2.0,0.5,price_compare,5,2025-02-20 14:35:00
2025-02-21 14:50:00,-0.0011711514514047537,6.480480404346335,16,600,2.0,0.5,price_compare,5,2025-02-21 14:50:00
2025-02-24 15:05:00,0.001063838672443498,6.713528680394911,16,600,2.0,0.5,price_compare,5,2025-02-24 15:05:00
2025-02-26 09:35:00,0.0025530571911514853,5.98704716722384,16,600,2.0,0.5,price_compare,5,2025-02-26 09:35:00
2025-02-27 09:50:00,0.025257361834399767,5.603379611100665,16,600,2.0,0.5,price_compare,5,2025-02-27 09:50:00
2025-02-28 10:05:00,0.029829104853269128,5.478986536137931,16,600,2.0,0.5,price_compare,5,2025-02-28 10:05:00
2025-03-03 10:20:00,0.026994680482496553,5.98402805835327,16,600,2.0,0.5,price_compare,5,2025-03-03 10:20:00
2025-03-04 10:35:00,0.03155115981433131,5.944687818342843,16,600,2.0,0.5,price_compare,5,2025-03-04 10:35:00
